RowName,MapID,SubGameMode,WinScore,OccupiedScore,KillBonus,OccupySpeedFactor,MatchDuration,BaseScoreSpeed,LandslidePreTime,LandslideScoreSpeed,EdgeKillTime,JetEdgeKillTime,EmptyVehicleDecreaseHPMinTime,EmptyVehicleDecreaseHPPercent,MinVehicleDecreaseHPDist,bVehicleAutoDestroy,VehicleAutoDestroyTime,bVehicleCanGetOff,bVehicleCanAccommodateOtherMembers,bVehicleCanSwap,bVehicleGetOffTip,bDisableDeploy,bDisableDeployHome,GuideAutoCloseDuration,SectorBackDelayTime,SectorBackSpeed,HalfJoinLimitedPercent,BattleFieldForcesTypeArr,SectorSpeedCurve,bOpenGuide,RedeployGuideInfoList,RedeployGuideInfoListHD,HalfJoinScoreCalculation,BattleFieldCharacterDeathConfigMap,OccupySpeedMultiplier,AmmoBoxCD,MatchAnchorScoreReportInterval,CaptureFlagPickupRefreshFlagCD,Camp0CaptureFlagDataRow,Camp1CaptureFlagDataRow,SuperiorityMinFlagOfAddTime,InferiorMinFlagOfAddTime,AddTimeBaseNumber,AddTimeFactor,bIsAddConvoyFlaScoreForHolder,RowDescription
NewRow_21,557,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,10,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_22,558,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,10,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_23,559,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_24,560,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_25,561,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_26,562,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_27,563,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_28,564,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_29,565,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_30,566,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_31,567,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_32,568,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_33,569,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_34,570,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_35,571,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_36,572,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_37,573,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_38,574,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_39,575,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_40,576,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_41,577,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,80,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_42,578,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,80,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_43,579,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,80,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_44,580,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,80,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_45,581,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,80,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_46,582,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,80,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_47,583,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_48,584,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
