RowName,ItemId,FunctionId,FunctionId_SOL,FunctionId_Breakthrough,AnimFunctionId,AudioFunctionId,FxFuntionId,RuleId,MagazineTypeId,PartsTypeId,PartsTypePriority,ExtendStr,ExtraOccupySockets,SocketOffsets,ProsList,ProsList_SOL,ProsList_Breakthrough,ConsList,ConsList_SOL,ConsList_Breakthrough,IsHiddenInGunsmith,WeaponAssemblyPoint,TuneIds,PartFunctionTag,bRelease,SpecialDescription,TriggerBulletCrack,bSupportDualMag,IsBreakthroughMode,BannedSlotIds,RowDescription
13020000191,13020000191,110191,110191,1110191,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000192,13020000192,110192,110192,1110192,0,0,0,110192,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000193,13020000193,110193,110193,1110193,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000194,13020000194,110194,110194,1110194,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000195,13020000195,110195,110195,1110195,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000196,13020000196,110196,110196,1110196,0,0,0,110001,0,0,0,None,100,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000197,13020000197,110197,110197,1110197,0,1001,10013,0,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000198,13020000198,110198,110198,1110198,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000199,13020000199,110199,110199,1110199,0,0,0,0,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000200,13020000200,110200,110200,1110200,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000201,13020000201,110201,110201,1110201,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000202,13020000202,110202,110202,1110202,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000203,13020000203,110203,110203,1110203,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000204,13020000204,110204,110204,1110204,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000205,13020000205,110205,110205,1110205,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000206,13020000206,110206,110206,1110206,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000207,13020000207,110207,110207,1110207,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000208,13020000208,110208,110208,1110208,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000209,13020000209,110209,110209,1110209,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000210,13020000210,110210,110210,1110210,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000211,13020000211,110211,110211,1110211,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000212,13020000212,110212,110212,1110212,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000213,13020000213,110213,110213,1110213,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000214,13020000214,110214,110214,1110214,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000215,13020000215,110215,110215,1110215,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000216,13020000216,110216,110216,1110216,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000217,13020000217,110217,110217,1110217,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000218,13020000218,110218,110218,1110218,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000219,13020000219,110219,110219,1110219,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000220,13020000220,110220,110220,1110220,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000221,13020000221,110221,110221,1110221,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000222,13020000222,110222,110222,1110222,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000223,13020000223,110223,110223,1110223,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000224,13020000224,110224,110224,1110224,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000225,13020000225,110225,110225,1110225,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000226,13020000226,110226,110226,1110226,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000227,13020000227,110227,110227,1110227,0,0,0,110227,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000228,13020000228,110228,110228,1110228,0,0,0,110228,0,0,0,None,2,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000229,13020000229,110229,110229,1110229,10001,0,0,110229,0,0,0,None,2,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000232,13020000232,110232,110232,1110232,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000233,13020000233,110233,110233,1110233,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000234,13020000234,110234,110234,1110234,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000235,13020000235,110235,110235,1110235,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000236,13020000236,110236,110236,1110236,0,0,0,110192,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000237,13020000237,110237,110237,1110237,0,0,0,110192,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000238,13020000238,110238,110238,1110238,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000240,13020000240,110240,110240,1110240,0,0,0,110003,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000241,13020000241,110241,110241,1110241,0,0,0,110003,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000242,13020000242,110242,110242,1110242,0,0,0,110003,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000243,13020000243,110243,110243,1110243,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000244,13020000244,110244,110244,1110244,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000245,13020000245,110245,110245,1110245,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000246,13020000246,110246,110246,1110246,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000247,13020000247,110247,110247,1110247,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000248,13020000248,110248,110248,1110248,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000249,13020000249,110249,110249,1110249,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000250,13020000250,110250,110250,1110250,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000251,13020000251,110251,110251,1110251,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000252,13020000252,110252,110252,1110252,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000253,13020000253,110253,110253,1110253,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000254,13020000254,110254,110254,1110254,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000255,13020000255,110255,110255,1110255,0,0,0,110255,0,0,0,None,100,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000256,13020000256,110256,110256,1110256,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000257,13020000257,110257,110257,1110257,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000258,13020000258,110258,110258,1110258,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000259,13020000259,110259,110259,1110259,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000260,13020000260,110260,110260,1110260,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000261,13020000261,110261,110261,1110261,0,0,0,110261,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000262,13020000262,110262,110262,1110262,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000263,13020000263,110263,110263,1110263,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000264,13020000264,110264,110264,1110264,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000265,13020000265,110265,110265,1110265,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000273,13020000273,110273,110273,1110273,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000274,13020000274,110274,110274,1110274,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000275,13020000275,110275,110275,1110275,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000276,13020000276,110276,110276,1110276,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000277,13020000277,110277,110277,1110277,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000278,13020000278,110278,110278,1110278,0,0,0,110005,0,0,0,None,100,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000279,13020000279,110279,110279,1110279,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000280,13020000280,110280,110280,1110280,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000281,13020000281,110281,110281,1110281,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000282,13020000282,110282,110282,1110282,0,0,0,110008,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000283,13020000283,110283,110283,1110283,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000284,13020000284,110284,110284,1110284,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000285,13020000285,110285,110285,1110285,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000286,13020000286,110286,110286,1110286,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000287,13020000287,110287,110287,1110287,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000288,13020000288,110288,110288,1110288,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000289,13020000289,110289,110289,1110289,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000290,13020000290,110290,110290,1110290,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000292,13020000292,110292,110292,1110292,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000293,13020000293,110293,110293,1110293,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000294,13020000294,110294,110294,1110294,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000295,13020000295,110295,110295,1110295,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000296,13020000296,110296,110296,1110296,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000297,13020000297,110297,110297,1110297,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000298,13020000298,110298,110298,1110298,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000299,13020000299,110299,110299,1110299,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000300,13020000300,110300,110300,1110300,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000301,13020000301,110301,110301,1110301,0,0,0,110003,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000302,13020000302,110302,110302,1110302,0,0,0,110302,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000303,13020000303,110303,110303,1110303,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000304,13020000304,110304,110304,1110304,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000305,13020000305,110305,110305,1110305,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000306,13020000306,110306,110306,1110306,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000307,13020000307,110307,110307,1110307,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000308,13020000308,110308,110308,1110308,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000309,13020000309,110309,110309,1110309,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000310,13020000310,110310,110310,1110310,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000312,13020000312,110312,110312,1110312,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000313,13020000313,110313,110313,1110313,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000314,13020000314,110314,110314,1110314,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000315,13020000315,110315,110315,1110315,0,0,0,110315,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000316,13020000316,110316,110316,1110316,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000317,13020000317,110317,110317,1110317,0,0,0,110008,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000318,13020000318,110318,110318,1110318,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000319,13020000319,110319,110319,1110319,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000321,13020000321,110321,110321,1110321,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000322,13020000322,110322,110322,1110322,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000323,13020000323,110323,110323,1110323,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000324,13020000324,110324,110324,1110324,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000325,13020000325,110325,110325,1110325,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000326,13020000326,110326,110326,1110326,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000327,13020000327,110327,110327,1110327,0,0,0,110001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000328,13020000328,110328,110328,1110328,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000329,13020000329,110329,110329,1110329,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000330,13020000330,110330,110330,1110330,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000331,13020000331,110331,110331,1110331,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000332,13020000332,110332,110332,1110332,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000333,13020000333,110333,110333,1110333,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000334,13020000334,110334,110334,1110334,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000335,13020000335,110335,110335,1110335,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000336,13020000336,110336,110336,1110336,0,0,0,110005,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000337,13020000337,0,0,1000000,0,0,0,0,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000338,13020000338,350338,350338,1350338,0,0,0,350338,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000339,13020000339,350339,350339,1350339,0,0,0,350339,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000340,13020000340,110340,110340,1110340,0,0,0,110340,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000341,13020000341,110341,110341,1110341,0,0,0,110341,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000342,13020000342,110342,110342,1110342,0,0,0,110342,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000343,13020000343,110343,110343,1110343,0,0,0,110343,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000344,13020000344,110344,110344,1110344,0,0,123,110344,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000345,13020000345,110345,110345,1110345,0,0,0,110345,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000346,13020000346,110346,110346,1110346,0,0,0,110346,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000352,13020000352,110352,110352,1110352,0,0,0,110352,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000353,13020000353,110353,110353,1110353,0,0,0,110353,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000354,13020000354,110354,110354,1110354,0,0,0,110354,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000359,13020000359,110359,110359,1110359,0,0,0,110359,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000361,13020000361,110361,110361,1110361,0,0,0,110361,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000363,13020000363,110363,110363,1110363,0,0,0,110363,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000366,13020000366,110366,110366,1110366,0,1003,10013,110366,0,0,0,None,,,"(BuffText=%s%s, Params=+3; 10001); (BuffText=%s%s, Params=+6; 10005); (BuffText=%s%s, Params=+4; 10007); (BuffText=%s%s, Params=+2; 10013)","(BuffText=%s%s, Params=+3; 10001); (BuffText=%s%s, Params=+6; 10005); (BuffText=%s%s, Params=+4; 10007); (BuffText=%s%s, Params=+2; 10013)","(BuffText=%s%s, Params=+3; 10001); (BuffText=%s%s, Params=+6; 10005); (BuffText=%s%s, Params=+2; 10007); (BuffText=%s%s, Params=+4; 10013); (BuffText=%s%s, Params=+2; 10082)","(BuffText=%s%s, Params=-1; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-1; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-2; 10006)",False,0,1005; 1006,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000378,13020000378,110378,110378,1110378,0,0,0,110378,0,0,0,None,,,"(BuffText=%s%s, Params=+5; 10001); (BuffText=%s%s, Params=+5; 10005); (BuffText=%s%s, Params=+2; 10007); (BuffText=%s%s, Params=+2; 10083)","(BuffText=%s%s, Params=+5; 10001); (BuffText=%s%s, Params=+5; 10005); (BuffText=%s%s, Params=+2; 10007)","(BuffText=%s%s, Params=+5; 10001); (BuffText=%s%s, Params=+4; 10005); (BuffText=%s%s, Params=+2; 10007)","(BuffText=%s%s, Params=-4; 10006); (BuffText=%s%s, Params=-4; 10008)","(BuffText=%s%s, Params=-4; 10006); (BuffText=%s%s, Params=-4; 10008)","(BuffText=%s%s, Params=-4; 10006); (BuffText=%s%s, Params=-2; 10008)",False,0,1005; 1006,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000368,13020000368,110368,110368,1110368,0,0,0,110368,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000371,13020000371,110371,110371,1110371,0,0,0,110371,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000374,13020000374,110374,110374,1110374,0,0,0,110374,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000375,13020000375,110375,110375,1110375,0,0,0,110375,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000376,13020000376,110376,110376,1110376,0,0,0,110376,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000377,13020000377,110377,110377,1110377,0,0,0,110377,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000410,13020000410,110410,110410,1110410,15019,1001,10013,110410,0,0,0,silencer,,,"(BuffText=%s%s, Params=+4; 10001); (BuffText=%s%s, Params=+6; 10005); (BuffText=%s%s, Params=+3; 10007)","(BuffText=%s%s, Params=+4; 10001); (BuffText=%s%s, Params=+6; 10005); (BuffText=%s%s, Params=+3; 10007)","(BuffText=%s%s, Params=+3; 10001); (BuffText=%s%s, Params=+5; 10005)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-3; 10008)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-3; 10008)",,False,0,1005; 1006,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000380,13020000380,110380,110380,1110380,0,0,0,110380,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000382,13020000382,110382,110382,1110382,0,1001,10013,110382,0,0,0,silencer,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000384,13020000384,110384,110384,1110384,0,0,0,110384,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000385,13020000385,110385,110385,1110385,0,0,0,110385,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000389,13020000389,110389,110389,1110389,0,0,0,110389,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000393,13020000393,110393,110393,1110393,0,0,0,110393,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000395,13020000395,110395,110395,1110395,0,0,0,110395,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000399,13020000399,110399,110399,1110399,0,0,0,110399,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13020000400,13020000400,110400,110400,1110400,0,0,0,110400,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
