RowName,ClassName,ClassPath,Health,DamagePreset,DamagePreset_HDOverride,PhxPreset,bDynamicUpdateNavMesh,bBrokenNeedUpdateNavMesh,BlockVehicleLevel,Id,Tag,Category,SubCategory,DefaultPath,DefaultUFSPath,DefaultNonUFSPath,bPure,FallbackId,PublishType,PublishVersion,RowDescription
11005,BP_D_SM_M_Building_Vestige_LongWall_01G,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Building_Vestige_LongWall_01G/BP_D_SM_M_Building_Vestige_LongWall_01G.BP_D_SM_M_Building_Vestige_LongWall_01G, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,11005,古城,MapOldCity,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
11006,BP_D_SM_M_Building_Vestige_LongWall_01F,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Building_Vestige_LongWall_01F/BP_D_SM_M_Building_Vestige_LongWall_01F.BP_D_SM_M_Building_Vestige_LongWall_01F, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,11006,古城,MapOldCity,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
11007,BP_D_SM_M_Building_Vestige_Beam_01B,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Building_Vestige_Beam_01B/BP_D_SM_M_Building_Vestige_Beam_01B.BP_D_SM_M_Building_Vestige_Beam_01B, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,11007,古城,MapOldCity,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
11008,BP_D_SM_M_Building_Vestige_Beam_01A,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Building_Vestige_Beam_01A/BP_D_SM_M_Building_Vestige_Beam_01A.BP_D_SM_M_Building_Vestige_Beam_01A, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,11008,古城,MapOldCity,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
11009,BP_D_SM_M_Building_Vestige_Beam_01C,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Building_Vestige_Beam_01C/BP_D_SM_M_Building_Vestige_Beam_01C.BP_D_SM_M_Building_Vestige_Beam_01C, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,11009,古城,MapOldCity,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
11010,BP_D_SM_M_Building_Vestige_Beam_01D,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Building_Vestige_Beam_01D/BP_D_SM_M_Building_Vestige_Beam_01D.BP_D_SM_M_Building_Vestige_Beam_01D, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,11010,古城,MapOldCity,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12001,BP_D_SM_M_Tools_Woodwindow_01,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Tools_Woodwindow_01/BP_D_SM_M_Tools_Woodwindow_01.BP_D_SM_M_Tools_Woodwindow_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,12001,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12002,BP_D_SM_M_Military_Metal_ChevalDeFrise_01_Broken,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Military_Metal_ChevalDeFrise_01_Broken/BP_D_SM_M_Military_Metal_ChevalDeFrise_01_Broken.BP_D_SM_M_Military_Metal_ChevalDeFrise_01_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_AntiTank.D_AntiTank, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,12002,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12003,BP_D_SM_M_Tools_Sandbag_02,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Tools_Sandbag_02/BP_D_SM_M_Tools_Sandbag_02.BP_D_SM_M_Tools_Sandbag_02, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,12003,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12004,BP_D_SM_M_Tools_Sandbag_01,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Tools_Sandbag_01/BP_D_SM_M_Tools_Sandbag_01.BP_D_SM_M_Tools_Sandbag_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,12004,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12005,BP_D_SM_M_Props_Agricultural_WoodenBridge_01,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Props_Agricultural_WoodenBridge_01/BP_D_SM_M_Props_Agricultural_WoodenBridge_01.BP_D_SM_M_Props_Agricultural_WoodenBridge_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,12005,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12006,BP_D_SM_Transport_Barrier_SandBags_06a_Broken,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_Transport_Barrier_SandBags_06a_Broken/BP_D_SM_Transport_Barrier_SandBags_06a_Broken.BP_D_SM_Transport_Barrier_SandBags_06a_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,12006,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12007,BP_D_SM_M_Tools_Sandbag_02A_Broken,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_SM_M_Tools_Sandbag_02A_Broken/BP_D_SM_M_Tools_Sandbag_02A_Broken.BP_D_SM_M_Tools_Sandbag_02A_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,12007,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
12008,BP_D_props_collect_satellitedish_945,"(AssetPath=/Game/BluePrints/Destructible/Ahsarahn/BP_D_props_collect_satellitedish_945/BP_D_props_collect_satellitedish_945.BP_D_props_collect_satellitedish_945, SubPath=)",9999,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_Ind.D_Ind, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,12008,工事系统,Cracked,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9001,BP_D_SM_H_Props_NavalBattle_08,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Props_NavalBattle_08/BP_D_SM_H_Props_NavalBattle_08.BP_D_SM_H_Props_NavalBattle_08, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,9001,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9002,BP_D_SM_H_Building_NavalBattle_27c_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_NavalBattle_27c_Broken/BP_D_SM_H_Building_NavalBattle_27c_Broken.BP_D_SM_H_Building_NavalBattle_27c_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,9002,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9003,BP_D_SM_H_Building_NavalBattle_27b_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_NavalBattle_27b_Broken/BP_D_SM_H_Building_NavalBattle_27b_Broken.BP_D_SM_H_Building_NavalBattle_27b_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,9003,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9004,BP_D_SM_M_Building_NavalBattle_Wall_90x500_01_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_NavalBattle_Wall_90x500_01_Broken/BP_D_SM_M_Building_NavalBattle_Wall_90x500_01_Broken.BP_D_SM_M_Building_NavalBattle_Wall_90x500_01_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,9004,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9005,BP_D_SM_M_Building_NavalBattle_Wall_90x300_01_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_NavalBattle_Wall_90x300_01_Broken/BP_D_SM_M_Building_NavalBattle_Wall_90x300_01_Broken.BP_D_SM_M_Building_NavalBattle_Wall_90x300_01_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,9005,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9006,BP_D_SM_M_Building_NavalBattle_Wall_01a_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_NavalBattle_Wall_01a_Broken/BP_D_SM_M_Building_NavalBattle_Wall_01a_Broken.BP_D_SM_M_Building_NavalBattle_Wall_01a_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,9006,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9007,BP_D_SM_M_Building_NavalBattle_Wall_01b_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_NavalBattle_Wall_01b_Broken/BP_D_SM_M_Building_NavalBattle_Wall_01b_Broken.BP_D_SM_M_Building_NavalBattle_Wall_01b_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,9007,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9008,BP_D_SM_M_Building_NavalBattle_Wall_90x40_01_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_NavalBattle_Wall_90x40_01_Broken/BP_D_SM_M_Building_NavalBattle_Wall_90x40_01_Broken.BP_D_SM_M_Building_NavalBattle_Wall_90x40_01_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,9008,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9009,BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_03_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_03_Broken/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_03_Broken.BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_03_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,3,9009,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9010,BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_04_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_04_Broken/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_04_Broken.BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_04_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,3,9010,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9011,BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_05_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_05_Broken/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_05_Broken.BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_05_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,3,9011,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9012,BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_03_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_03_Broken/BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_03_Broken.BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_03_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,3,9012,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9013,BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_04_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_04_Broken/BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_04_Broken.BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_04_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,3,9013,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9014,BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_05_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_05_Broken/BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_05_Broken.BP_D_SM_H_Building_Militarily_NavalBattle_S3_House_05_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,3,9014,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9015,BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_07,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_07/BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_07.BP_D_SM_H_Building_Militarily_NavalBattle_S4_House_07, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9015,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9016,BP_D_SM_H_NavalBattle_Building_Railing_01a,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_01a/BP_D_SM_H_NavalBattle_Building_Railing_01a.BP_D_SM_H_NavalBattle_Building_Railing_01a, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9016,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9017,BP_D_SM_H_NavalBattle_Building_Railing_01b,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_01b/BP_D_SM_H_NavalBattle_Building_Railing_01b.BP_D_SM_H_NavalBattle_Building_Railing_01b, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9017,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9018,BP_D_SM_H_NavalBattle_Building_Railing_01c,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_01c/BP_D_SM_H_NavalBattle_Building_Railing_01c.BP_D_SM_H_NavalBattle_Building_Railing_01c, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9018,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9019,BP_D_SM_H_NavalBattle_Building_Railing_01d,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_01d/BP_D_SM_H_NavalBattle_Building_Railing_01d.BP_D_SM_H_NavalBattle_Building_Railing_01d, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9019,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9020,BP_D_SM_H_NavalBattle_Building_Railing_02,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_02/BP_D_SM_H_NavalBattle_Building_Railing_02.BP_D_SM_H_NavalBattle_Building_Railing_02, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9020,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9021,BP_D_SM_H_NavalBattle_Building_Railing_02b,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_02b/BP_D_SM_H_NavalBattle_Building_Railing_02b.BP_D_SM_H_NavalBattle_Building_Railing_02b, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9021,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9022,BP_D_SM_H_NavalBattle_Building_Railing_03,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_03/BP_D_SM_H_NavalBattle_Building_Railing_03.BP_D_SM_H_NavalBattle_Building_Railing_03, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9022,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9023,BP_D_SM_H_NavalBattle_Building_Railing_04,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_04/BP_D_SM_H_NavalBattle_Building_Railing_04.BP_D_SM_H_NavalBattle_Building_Railing_04, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9023,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9024,BP_D_SM_H_NavalBattle_Building_Railing_04b,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_04b/BP_D_SM_H_NavalBattle_Building_Railing_04b.BP_D_SM_H_NavalBattle_Building_Railing_04b, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9024,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9025,BP_D_SM_H_NavalBattle_Building_Railing_05,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_05/BP_D_SM_H_NavalBattle_Building_Railing_05.BP_D_SM_H_NavalBattle_Building_Railing_05, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9025,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9026,BP_D_SM_H_NavalBattle_Building_Railing_05b,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_05b/BP_D_SM_H_NavalBattle_Building_Railing_05b.BP_D_SM_H_NavalBattle_Building_Railing_05b, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9026,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9027,BP_D_SM_H_NavalBattle_Building_Railing_06,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_06/BP_D_SM_H_NavalBattle_Building_Railing_06.BP_D_SM_H_NavalBattle_Building_Railing_06, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9027,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
9028,BP_D_SM_H_NavalBattle_Building_Railing_06b,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_NavalBattle_Building_Railing_06b/BP_D_SM_H_NavalBattle_Building_Railing_06b.BP_D_SM_H_NavalBattle_Building_Railing_06b, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,9028,海岛战,NavalBattle,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
